wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
1.758850760000000037e+03,-3.677121178455345774e-09,-6.585610155998521912e-09,-5.065041730106430609e-09,-1.273474912416408046e-08
1.760779320000000098e+03,-3.727259206198436523e-09,-6.697091390390097414e-09,-5.122827499074074918e-09,-1.288011343891383009e-08
1.762707889999999907e+03,-3.773286640663756844e-09,-6.793811633858324571e-09,-5.183526781813012310e-09,-1.304183685122121011e-08
1.764636449999999968e+03,-3.826096129767502876e-09,-6.912952580271557308e-09,-5.243428110313977096e-09,-1.319239797218372033e-08
1.766565020000000004e+03,-3.874676702887931833e-09,-7.017321747767534714e-09,-5.306349944373398740e-09,-1.336030565158347434e-08
1.768493580000000065e+03,-3.930401241301056809e-09,-7.144942878135853310e-09,-5.368481099459096665e-09,-1.351631109846656428e-08
1.770422150000000101e+03,-3.981777968653428266e-09,-7.257830028266733477e-09,-5.433746453380454191e-09,-1.369073137795996486e-08
1.772350709999999935e+03,-4.040692710393609663e-09,-7.394866260273011386e-09,-5.498230259332647501e-09,-1.385244117627489393e-08
1.774279269999999997e+03,-4.095140877209845530e-09,-7.517264004206946488e-09,-5.565969004170597555e-09,-1.403372241402664986e-08
1.776207840000000033e+03,-4.157558117830147430e-09,-7.664785268768962702e-09,-5.632938020913254193e-09,-1.420141018155963048e-08
1.778136400000000094e+03,-4.215391751691823406e-09,-7.797834028463954666e-09,-5.703290878578210789e-09,-1.438992497412542257e-08
1.780064969999999903e+03,-4.281666413593476165e-09,-7.957066693190880280e-09,-5.772887322685024092e-09,-1.456387469191220220e-08
1.781993529999999964e+03,-4.343244199243838304e-09,-8.102078773203646840e-09,-5.846005915945864341e-09,-1.476001796219178634e-08
1.783922100000000000e+03,-4.413782408014520667e-09,-8.274437005054055854e-09,-5.918383706339138669e-09,-1.494052640338029590e-08
1.785850660000000062e+03,-4.479516221492013350e-09,-8.432929607949755794e-09,-5.994432070076001217e-09,-1.514471730137186763e-08
1.787779230000000098e+03,-4.554784438553875901e-09,-8.620050044087507205e-09,-6.069757666315086662e-09,-1.533209195417512460e-08
1.789707789999999932e+03,-4.625149462793974130e-09,-8.793784813134089659e-09,-6.148913576926819960e-09,-1.554477447270796695e-08
1.791636349999999993e+03,-4.705685647871825553e-09,-8.997568984763702528e-09,-6.227366875109093552e-09,-1.573933047853180833e-08
1.793564920000000029e+03,-4.781233255989502156e-09,-9.188602015479188907e-09,-6.309823753914900244e-09,-1.596097481879194708e-08
1.795493480000000091e+03,-4.867662335469590724e-09,-9.411273856939983607e-09,-6.391600747483486998e-09,-1.616303573787131325e-08
1.797422049999999899e+03,-4.949034439066107039e-09,-9.622012942598563300e-09,-6.477568131292791626e-09,-1.639413407002457519e-08
1.799350609999999961e+03,-5.042084980538119742e-09,-9.866182866935590005e-09,-6.562881332074178873e-09,-1.660402394634725430e-08
1.801279179999999997e+03,-5.130034611632565406e-09,-1.009946693322247506e-08,-6.652587943503397343e-09,-1.684509225952781710e-08
1.803207740000000058e+03,-5.230561576046134767e-09,-1.036821778572837053e-08,-6.741668551049273125e-09,-1.706313038285412470e-08
1.805136310000000094e+03,-5.325977069885611492e-09,-1.062741188830942042e-08,-6.835363997382055968e-09,-1.731470386829111626e-08
1.807064869999999928e+03,-5.434990165186879411e-09,-1.092440661300343771e-08,-6.928463837082704402e-09,-1.754119540747660510e-08
1.808993429999999989e+03,-5.538925890321631514e-09,-1.121352258588182396e-08,-7.026420420547513359e-09,-1.780382097858445044e-08
1.810922000000000025e+03,-5.657626400430268877e-09,-1.154314391290791597e-08,-7.123814516674620515e-09,-1.803904489912366800e-08
1.812850560000000087e+03,-5.771344697330840257e-09,-1.186700322288453631e-08,-7.226331203250131774e-09,-1.831327582188886181e-08
1.814779129999999896e+03,-5.901170669142311818e-09,-1.223452672422087706e-08,-7.328318478619508797e-09,-1.855746084184644844e-08
1.816707689999999957e+03,-6.026192641256335175e-09,-1.259896026731823439e-08,-7.435722110228051351e-09,-1.884383687363468585e-08
1.818636259999999993e+03,-6.168881673142672246e-09,-1.301079257071481017e-08,-7.542628973088007296e-09,-1.909713738667492402e-08
1.820564820000000054e+03,-6.307056655159618171e-09,-1.342291174376975138e-08,-7.655277434955844175e-09,-1.939616210372240622e-08
1.822493390000000090e+03,-6.464726244981574542e-09,-1.388689728935848443e-08,-7.767459232688287007e-09,-1.965861539692053632e-08
1.824421949999999924e+03,-6.618323666522222888e-09,-1.435545265801324405e-08,-7.885743969673627834e-09,-1.997071901161051260e-08
1.826350509999999986e+03,-6.793578633568421927e-09,-1.488128392518866928e-08,-8.003585732629214950e-09,-2.024218285830149505e-08
1.828279080000000022e+03,-6.965413008005700432e-09,-1.541715223581951511e-08,-8.127934300855500588e-09,-2.056766677692994159e-08
1.830207640000000083e+03,-7.161495226958919883e-09,-1.601694018161151150e-08,-8.251852717342803789e-09,-2.084773523351464272e-08
1.832136209999999892e+03,-7.355093803715939800e-09,-1.663377846166979289e-08,-8.382727606946656707e-09,-2.118667816254457668e-08
1.834064769999999953e+03,-7.576082930080811188e-09,-1.732281957386415758e-08,-8.513167130197776935e-09,-2.147454206585883491e-08
1.835993339999999989e+03,-7.795925594328570367e-09,-1.803799629528789576e-08,-8.651065573381063430e-09,-2.182666745674055737e-08
1.837921900000000051e+03,-8.047025426732831986e-09,-1.883586446572493640e-08,-8.788492710968228546e-09,-2.212091227749475168e-08
1.839850470000000087e+03,-8.298881356683597640e-09,-1.967176519994744788e-08,-8.933939195887591780e-09,-2.248536926499481772e-08
1.841779029999999921e+03,-8.586829188579298812e-09,-2.060387126989116907e-08,-9.078828676795049096e-09,-2.278365974676469211e-08
1.843707589999999982e+03,-8.878245070609699303e-09,-2.158978599559771637e-08,-9.232358152597646960e-09,-2.315867302518951985e-08
1.845636160000000018e+03,-9.211913309660594919e-09,-2.268966526682720618e-08,-9.385166330761696606e-09,-2.345725740467532958e-08
1.847564720000000079e+03,-9.552945893127843562e-09,-2.386460751703663298e-08,-9.547293718971761609e-09,-2.383956573469782383e-08
1.849493289999999888e+03,-9.944239516188966656e-09,-2.517732361418858105e-08,-9.708404445328180544e-09,-2.413246364539209480e-08
1.851421849999999949e+03,-1.034856298989374407e-08,-2.659427279896205117e-08,-9.879558660789590609e-09,-2.451636366151041699e-08
1.853350419999999986e+03,-1.081381942965113155e-08,-2.818170382296910696e-08,-1.004918886171665868e-08,-2.479403180100567998e-08
1.855278980000000047e+03,-1.130047772974227023e-08,-2.991427288639875028e-08,-1.022959180838992771e-08,-2.516974601732551117e-08
1.857207550000000083e+03,-1.186269774256045058e-08,-3.186348908946161402e-08,-1.040761023653415670e-08,-2.541676901261498514e-08
1.859136109999999917e+03,-1.245896304270059917e-08,-3.401671039615417244e-08,-1.059704398289412628e-08,-2.576753573510741669e-08
1.861064669999999978e+03,-1.315151871776075196e-08,-3.645378983917268561e-08,-1.078262851375821425e-08,-2.595849524366501059e-08
1.862993240000000014e+03,-1.389776246462650967e-08,-3.918229511149453438e-08,-1.097998431948764699e-08,-2.625516951241655203e-08
1.864921800000000076e+03,-1.477086821949503045e-08,-4.229617955349895796e-08,-1.117096201883133479e-08,-2.634690675549311471e-08
1.866850370000000112e+03,-1.572926504119444140e-08,-4.583622073751046050e-08,-1.137333659664046394e-08,-2.653741483029650691e-08
1.868778929999999946e+03,-1.686185041049658548e-08,-4.992184811884198470e-08,-1.156485015129416778e-08,-2.645365271709751884e-08
1.870707499999999982e+03,-1.813296470622241783e-08,-5.465117535034906323e-08,-1.176568311896397830e-08,-2.644113171138375450e-08
1.872636060000000043e+03,-1.965605120478702711e-08,-6.019273115028670533e-08,-1.194739453928098690e-08,-2.603976681981197691e-08
1.874564630000000079e+03,-2.141283174149155044e-08,-6.675022626057639648e-08,-1.213240327859386795e-08,-2.563357571844716844e-08
1.876493189999999913e+03,-2.355956246000347319e-08,-7.459446649659597072e-08,-1.228225434944766462e-08,-2.463070259373153448e-08
1.878421749999999975e+03,-2.612405343166144638e-08,-8.414087884417862456e-08,-1.241997114170481736e-08,-2.342536718764085383e-08
1.880350320000000011e+03,-2.934915938822612439e-08,-9.589530867569479676e-08,-1.248916103591606828e-08,-2.119760876191766670e-08
1.882278880000000072e+03,-3.338901156317305800e-08,-1.107495025302269573e-07,-1.250692702122931313e-08,-1.823207446805174662e-08
1.884207450000000108e+03,-3.869938095550731837e-08,-1.298244029371969186e-07,-1.238000061331348441e-08,-1.321720442887727799e-08
1.886136009999999942e+03,-4.582750043697145757e-08,-1.552723972282827112e-07,-1.209589788401748765e-08,-5.825578049553364507e-09
1.888064579999999978e+03,-5.591357599079304711e-08,-1.901616276341586412e-07,-1.147062204851207420e-08,6.741501742924955553e-09
1.889993140000000039e+03,-7.106951864457681204e-08,-2.409038588966446319e-07,-1.037233151504685536e-08,2.801314661366681161e-08
1.891921710000000076e+03,-9.572197756211161533e-08,-3.189261947602908662e-07,-8.346119597325722597e-09,6.818983464715770638e-08
1.893850269999999909e+03,-1.419822172365485355e-07,-4.524964708410956848e-07,-4.812886875414817583e-09,1.552279940480632668e-07
1.895778829999999971e+03,-2.470621542360561927e-07,-7.174664360115342797e-07,1.135859983636819461e-09,3.821671699928108523e-07
1.897707400000000007e+03,-6.166100421244981275e-07,-1.428587959871778397e-06,4.848284339331587224e-09,1.324763885666979547e-06
1.899635960000000068e+03,-2.849088521345230869e-06,-4.741344139007398783e-06,-9.430042082688536092e-08,7.463659121290626797e-06
1.901564530000000104e+03,-1.782848782222323102e-06,-1.307771412584961772e-05,1.257243229750732303e-06,3.913192675919745722e-07
1.903493089999999938e+03,-1.429162777777052973e-06,-8.184665113443609512e-06,5.914091080764269027e-07,7.674159739794046910e-07
1.905421659999999974e+03,-1.359761796926583950e-06,-9.781741463267904703e-06,5.246605946068808145e-07,-1.432866488776422650e-06
1.907350220000000036e+03,-2.153987823663087485e-06,-4.746866053040607418e-06,-5.525679195578368400e-07,2.348175176095328024e-06
1.909278780000000097e+03,-2.252652897874195777e-06,-1.227306971508382472e-05,5.249623192723538672e-07,3.306837762400242223e-08
1.911207349999999906e+03,-2.551948886088565090e-06,-8.852697956011900559e-06,-2.467007994127859348e-07,1.360632212061510585e-06
1.913135909999999967e+03,-2.312655456699213090e-06,-4.774278856943769754e-06,-7.652287488646215750e-07,2.081547190308191004e-06
1.915064480000000003e+03,-1.116595127124643477e-06,-2.307756457738421802e-06,-5.796282370111430030e-07,7.125869891708036777e-08
1.916993040000000065e+03,-1.054939992865380177e-06,2.730507296288567656e-07,-1.155353728851520584e-06,-1.718292140804062221e-07
1.918921610000000101e+03,3.061771437266975360e-07,-1.549208313958774283e-06,-9.419141259399693259e-07,-7.078837984046616912e-06
1.920850169999999935e+03,-2.761361964695724093e-07,1.213875293112057787e-06,-1.238993216616053705e-06,-3.052032878873087897e-06
1.922778739999999971e+03,-1.416716016442762330e-06,2.267008728568054136e-06,-1.222579791583770041e-06,3.127123253129894680e-06
1.924707300000000032e+03,-9.365880406718232110e-07,2.632360399060068201e-07,-1.006620808805600241e-06,-4.704196777074153478e-08
1.926635860000000093e+03,-6.184306042854059849e-07,-5.502988940231376987e-06,-1.669919360652473418e-07,-3.502903918659336354e-06
1.928564429999999902e+03,-1.591566512567062304e-06,4.932558893788459421e-07,-1.495741884100158923e-06,9.178039345208072102e-07
1.930492989999999963e+03,-4.814861363681618825e-07,1.561413386067160982e-08,-1.747064273603660970e-06,-5.591490560767108840e-06
1.932421559999999999e+03,-1.116145734464187272e-06,-4.714019113793478310e-07,-1.636938386901108233e-06,-2.778757609531183511e-06
1.934350120000000061e+03,-1.429643491369911510e-06,-2.826437239001539733e-06,-8.081775309331096676e-07,-7.305157138223988661e-08
1.936278690000000097e+03,-2.044569708588699012e-06,-7.927874552192831238e-06,-6.506036545376484285e-07,-1.751951173100047225e-06
1.938207249999999931e+03,-2.818823436075610298e-06,-1.257089819366225007e-05,1.219783527413873603e-07,4.582329448264516677e-07
1.940135819999999967e+03,-3.742295343252752819e-06,-8.952966308259908512e-06,-4.331702277912779398e-07,5.708009908147417794e-06
1.942064380000000028e+03,-2.724448325250838199e-06,-1.269112772345604276e-05,2.315936839572986282e-08,-5.179370331570753001e-07
1.943992940000000090e+03,-2.644307363157476086e-06,-1.096330894672236640e-05,1.536884332236607986e-07,1.433124670333807437e-06
1.945921509999999898e+03,-3.440655017045431171e-06,-1.061622050823857229e-05,-2.155121671912471501e-07,3.672674884474426495e-06
1.947850069999999960e+03,-3.107171837617837574e-06,-5.055889723103971011e-06,-1.360892657198298151e-06,2.680946038020701442e-06
1.949778639999999996e+03,-1.558007279380835531e-06,-3.975419522464199008e-06,-8.577903768077426830e-07,-8.731302475786564672e-07
1.951707200000000057e+03,-6.825876046260537677e-07,-6.814687367679043201e-06,-2.911154808583374926e-07,-5.080282261891868317e-06
1.953635770000000093e+03,-3.100016638043110346e-07,-1.176172829158579762e-05,3.912501634461300515e-07,-8.654853815007673901e-06
1.955564329999999927e+03,-1.745282259263956600e-06,-4.581743404082758518e-06,-3.119365502151242975e-07,1.768650315413664398e-06
1.957492899999999963e+03,4.751422900109492247e-07,-9.393349674035958994e-06,9.457369080986713484e-07,-7.308394810553491776e-06
1.959421460000000025e+03,1.880268993588900174e-06,-1.455389070770474747e-05,2.171431023198100745e-06,-1.326390636372321671e-05
1.961350020000000086e+03,-1.072891719381243874e-06,2.653043364324925669e-06,-1.011531708228899862e-06,2.924896991115808816e-06
1.963278589999999895e+03,-1.912499572086740557e-07,-5.667990348760361907e-06,5.084468584933089323e-08,-4.595397539437689606e-06
1.965207149999999956e+03,-1.019436544252339518e-06,2.474690490999421179e-06,-1.290844856073278166e-06,1.272224381165693094e-06
1.967135719999999992e+03,-2.271230315825529131e-07,-3.038949189633760488e-06,-2.422096621021211387e-07,-3.105790038352250137e-06
1.969064280000000053e+03,-1.033573169081131057e-06,1.366159840770731108e-06,-1.083803877564634795e-06,1.143614244362468213e-06
1.970992850000000089e+03,-2.667003576751970752e-06,3.350862499856752216e-06,-1.379569566469394556e-06,9.054798962323971836e-06
1.972921409999999923e+03,-1.394417151483301968e-06,1.252363504586355412e-06,-5.518259353679439224e-07,4.985437760951627454e-06
1.974849979999999960e+03,-1.007286041403299016e-06,-3.011892967581169973e-06,3.146768440716122906e-07,2.845022605772138738e-06
1.976778540000000021e+03,1.205085202936566883e-06,-8.365106903057614244e-06,1.136243995824493455e-06,-8.670105736575014943e-06
1.978707100000000082e+03,-4.132470738932135488e-07,1.828596431908762405e-06,-7.349227768458977947e-07,4.034222043311721441e-07
1.980635669999999891e+03,-1.843623316998460161e-09,-4.838229361597910815e-07,-5.775960179516671801e-07,-3.034676067955411276e-06
1.982564229999999952e+03,4.397354455457176914e-07,-4.183855285445381127e-06,-1.352050366263385363e-07,-6.731111264250759034e-06
1.984492799999999988e+03,6.928414249580620056e-07,-8.935733258079390701e-06,5.582083358951266994e-07,-9.532220984539343858e-06
1.986421360000000050e+03,-2.901065102447810216e-07,-4.017326427742740213e-06,-2.890079304127902576e-07,-4.012459203861300839e-06
1.988349930000000086e+03,-4.837347051980787858e-07,-2.354105128450778239e-06,-2.775539023686100644e-07,-1.440627474662803439e-06
1.990278489999999920e+03,-1.314296505991194339e-06,-1.729673517699088163e-06,-3.898726369806426699e-07,2.365957769893647180e-06
1.992207059999999956e+03,-5.842728604892715108e-07,-7.251820552615844389e-06,3.064536292899859944e-07,-3.305484458836404485e-06
1.994135620000000017e+03,-1.578415192682160788e-06,-3.051238608835006327e-06,-6.000821114003376208e-07,1.283235772136549556e-06
1.996064180000000079e+03,3.475743745669352116e-07,-9.914045858820925256e-06,5.328112249857472558e-07,-9.093359736769089500e-06
1.997992749999999887e+03,5.517407601848481920e-08,-6.141909407516166993e-06,-1.705028934687341733e-07,-7.141764223154224676e-06
1.999921309999999949e+03,8.919519011737837416e-07,-8.103842914080185909e-06,6.136650595353293078e-07,-9.336784136984514190e-06
2.001849879999999985e+03,-4.921437165443376685e-07,-4.185113625005180923e-07,-1.010032315232917840e-06,-2.713000740567730442e-06
2.003778440000000046e+03,-2.841749392596320681e-07,-7.344817972091934352e-06,1.957444875667847467e-08,-5.999065726990019155e-06
2.005707010000000082e+03,-6.584955584633300998e-07,-8.311633137289216433e-06,9.542882253897995834e-08,-4.971394544556814117e-06
2.007635569999999916e+03,-1.045307756515932368e-06,-1.081156795119546160e-05,2.644112042597589553e-07,-5.008898706568745126e-06
2.009564139999999952e+03,-9.436019875934990062e-07,-6.128700944872239282e-06,-4.096596011773419238e-07,-3.763085758065567365e-06
2.011492700000000013e+03,-8.981152737460280303e-07,3.292569129451319025e-07,-1.851275911863565265e-06,-3.893691739121187845e-06
2.013421260000000075e+03,8.987461257942781437e-08,-1.910184417925969699e-06,-1.637492360296628627e-06,-9.563230229949218626e-06
2.015349830000000111e+03,-1.003005869738765172e-06,-3.652449952704560633e-06,-1.644524193826782799e-06,-6.494676995707222885e-06
2.017278389999999945e+03,-1.019044531561322987e-06,7.241943966180796108e-07,-3.042487731861906584e-06,-8.240607960430590471e-06
2.019206959999999981e+03,1.778709175153109777e-07,-4.984676502758553151e-06,-1.949393021488224194e-06,-1.440945342341073642e-05
2.021135520000000042e+03,-8.086047837377600462e-07,3.989085978107557319e-06,-3.855542554859207107e-06,-9.510277338971213042e-06
2.023064090000000078e+03,-8.337073541941467832e-07,-9.881570275731897274e-07,-2.001190817342127236e-06,-6.160656310325278716e-06
2.024992649999999912e+03,-5.241634049491213977e-07,-1.223066781882961625e-06,-1.324528637575221975e-06,-4.769060127720595169e-06
2.026921219999999948e+03,-6.800391429571857219e-07,-1.876044822121645450e-06,-1.535590652776396260e-06,-5.666539257875732410e-06
2.028849780000000010e+03,2.850454295119464124e-07,-1.414963604508491570e-06,-1.887809023889672550e-06,-1.104172788555422713e-05
2.030778340000000071e+03,3.345429356779202079e-07,-4.788786541536929938e-06,-1.506667712600087152e-06,-1.294621322742255302e-05
2.032706910000000107e+03,-4.577696611541096939e-07,3.242306166683892273e-06,-3.159777368741747887e-06,-8.728855199321835449e-06
2.034635469999999941e+03,-4.933330272399331531e-07,2.414373721606505645e-07,-3.134604194146730026e-06,-1.146063263364593813e-05
2.036564039999999977e+03,-1.186708738689120745e-06,6.369207851516775372e-06,-4.195581255752560384e-06,-6.961508537765761107e-06
2.038492600000000039e+03,2.475089654577731083e-07,2.458509850150088516e-06,-3.889138509933811890e-06,-1.586877852254108912e-05
2.040421170000000075e+03,-1.625043827293971900e-07,2.830671439623275755e-06,-4.313658402960735654e-06,-1.556088773016897007e-05
2.042349729999999909e+03,9.084340718782568975e-07,-2.481906679417735994e-06,-3.625026748736973785e-06,-2.256726427393874736e-05
2.044278299999999945e+03,1.098129094852157890e-07,1.574223005149285552e-06,-4.341417557132049583e-06,-1.814681555574013426e-05
2.046206860000000006e+03,-1.677628955931928455e-06,2.883026753383698860e-06,-5.063739285532917131e-06,-1.211903006715093136e-05
2.048135420000000067e+03,-5.315321523082740082e-07,3.447796152293750034e-06,-5.278480701926900243e-06,-1.758341220585941592e-05
2.050063990000000103e+03,-7.019153274985712333e-07,7.174040816138943140e-06,-6.719161275313897071e-06,-1.948518077599819916e-05
2.051992549999999937e+03,-4.281352205668482581e-07,1.101718826436408943e-05,-8.106910232956892378e-06,-2.300338632853512092e-05
2.053921119999999974e+03,-2.379814604767276323e-07,1.131885023709391813e-05,-8.015345037281686676e-06,-2.313851793346221252e-05
2.055849679999999807e+03,-4.863877338889677337e-07,1.054402561593324272e-05,-8.451236362049055969e-06,-2.474398926121202047e-05
2.057778249999999844e+03,3.820220153155423046e-07,4.678114601751549538e-06,-7.475707067836308417e-06,-3.013531045274232223e-05
2.059706810000000132e+03,4.592420018641206532e-07,8.991046209901582919e-06,-8.603680511686661260e-06,-3.116195096795849537e-05
2.061635369999999966e+03,-1.512422013047928125e-06,1.066412825472739155e-05,-9.080226049023874314e-06,-2.286479286809996089e-05
2.063563940000000002e+03,-1.783250711197312694e-06,8.297792122486497183e-06,-8.466766153703771214e-06,-2.131331580653887271e-05
2.065492499999999836e+03,-1.499002304403658695e-06,7.658018441483193831e-06,-8.243324476982723156e-06,-2.222249181966513804e-05
2.067421069999999872e+03,-1.478866686246965376e-06,4.716424833023406953e-06,-8.784383891143116621e-06,-2.765044261755968073e-05
2.069349630000000161e+03,-1.846798582106152960e-07,-9.419531090004910566e-07,-7.854699219538280303e-06,-3.492373606135854242e-05
2.071278200000000197e+03,6.839769949678991644e-07,4.572249225659744835e-06,-8.720966886816385990e-06,-3.709606301893669979e-05
2.073206760000000031e+03,1.343850817559887619e-07,1.036988002376994075e-05,-8.998899263617774917e-06,-3.009485306823847541e-05
2.075135330000000067e+03,2.325919668804078026e-06,6.703632673098640490e-07,-7.562391451085924100e-06,-4.313949253771196549e-05
2.077063889999999901e+03,-1.814518206383228492e-07,1.361521953532466341e-05,-1.056995537125159379e-05,-3.241072332430769984e-05
2.078992450000000190e+03,-3.019523804494245429e-06,1.109498983864196231e-05,-1.006756248176283928e-05,-2.013112697904861120e-05
2.080921020000000226e+03,-1.597002963281383255e-06,1.144293815566799705e-05,-9.956166382589598339e-06,-2.559207617694938684e-05
2.082849580000000060e+03,-8.971930969305115480e-07,1.347837287531754202e-05,-9.978419528006220339e-06,-2.675571924157829664e-05
2.084778150000000096e+03,5.566866790169099151e-07,6.553450288741344519e-06,-8.268430879480613479e-06,-3.254595940948867047e-05
2.086706709999999930e+03,-2.977700608716717640e-07,1.061705176934163996e-05,-8.975671390048624849e-06,-2.783012098968847892e-05
2.088635279999999966e+03,6.481344631971788252e-08,9.940971666296097002e-06,-9.046680708667814363e-06,-3.042722066286510823e-05
2.090563839999999800e+03,2.485804334476715790e-07,1.257222127652141928e-05,-9.922118671238736991e-06,-3.248874573899991478e-05
2.092492409999999836e+03,-4.252453231731469820e-07,1.351713611921271960e-05,-8.967209307944325983e-06,-2.432777045050268144e-05
2.094420970000000125e+03,-2.417743416010210664e-07,1.196238332728647099e-05,-9.385332286764302572e-06,-2.854786663003092110e-05
2.096349529999999959e+03,-4.698651228972812163e-07,1.124692083832393615e-05,-9.415202711406553225e-06,-2.838511997515244609e-05
2.098278099999999995e+03,5.615789113185879350e-07,3.946810716228878856e-06,-8.815840827749223005e-06,-3.759955666751664478e-05
2.100206659999999829e+03,4.435638129989787932e-07,1.559036306263183311e-05,-1.019811395625471895e-05,-3.155726032239137250e-05
2.102135229999999865e+03,-2.691871324478462933e-07,1.533352291317769420e-05,-9.196420222477181552e-06,-2.421830648115827654e-05
2.104063790000000154e+03,5.592699568570881320e-07,1.356413850906651507e-05,-8.630266229239925873e-06,-2.714981661903819940e-05
2.105992360000000190e+03,1.131679538229067141e-06,1.436832835307889177e-05,-8.464209637493829011e-06,-2.814596109557938533e-05
2.107920920000000024e+03,7.134351436593210476e-07,1.684901620579017266e-05,-9.490733153926385449e-06,-2.836023503107602172e-05
2.109849490000000060e+03,-4.236357445691157266e-08,1.711405250079172109e-05,-9.015112341151867997e-06,-2.263943268768466363e-05
2.111778049999999894e+03,8.064051924941434658e-07,1.530114898578400443e-05,-9.422850916646926769e-06,-3.001925302226831371e-05
2.113706610000000182e+03,4.240112691686813644e-07,1.479289149324281705e-05,-9.152933995418103757e-06,-2.763746754452994371e-05
2.115635180000000219e+03,-8.963387824588773663e-08,1.710684991422156334e-05,-9.530648081398620581e-06,-2.472127077074787378e-05
2.117563740000000053e+03,8.539277661386433255e-07,1.986180529538142611e-05,-9.193381650217374986e-06,-2.465248753199591472e-05
2.119492310000000089e+03,1.782073931766777305e-07,2.908618095456780306e-05,-1.023525505916039649e-05,-1.705034154523913379e-05
2.121420869999999923e+03,-3.121899202649119557e-07,2.823719140927409912e-05,-1.151015625532691635e-05,-2.137505121745388693e-05
2.123349439999999959e+03,2.444747557088300011e-07,2.629865323336222639e-05,-1.099482485105461139e-05,-2.349671517199820455e-05
2.125277999999999793e+03,8.924199786821151753e-07,1.734628463002141531e-05,-9.297131189364824557e-06,-2.779820586766368619e-05
2.127206569999999829e+03,1.541802192106251931e-06,3.592790902538259924e-05,-1.361946230016971135e-05,-3.124360319497682857e-05
2.129135130000000117e+03,-7.727440771738609659e-07,2.966968803926251351e-05,-1.174598188828766362e-05,-1.894690183037912336e-05
2.131063689999999951e+03,-1.218579559566718973e-06,2.440167720283110679e-05,-1.045108550643221330e-05,-1.650265411797418094e-05
2.132992259999999987e+03,-1.729504171222098509e-06,2.382037635921346007e-05,-1.048996972351698308e-05,-1.499259463023182152e-05
2.134920819999999821e+03,-1.667546773432465238e-06,2.464190484726321107e-05,-1.042269945336984655e-05,-1.414752762594095642e-05
2.136849389999999858e+03,-2.520411275693582309e-06,2.922861521425975992e-05,-1.145476135314115200e-05,-1.035474577215282482e-05
2.138777950000000146e+03,-5.841724254571324366e-07,2.756884697313377301e-05,-1.117791005442092921e-05,-1.936637910683817044e-05
2.140706520000000182e+03,-1.863276353376934001e-06,2.954865285756109504e-05,-1.152207684930354480e-05,-1.324436324453797673e-05
2.142635080000000016e+03,-9.723534864695686370e-07,3.095876634579373948e-05,-1.142542669685324189e-05,-1.535325038930868968e-05
2.144563650000000052e+03,-1.947042388932129030e-06,3.082097598892511489e-05,-1.198482721013875695e-05,-1.365111841497659736e-05
2.146492209999999886e+03,-1.728755462765318917e-06,3.323686964950853880e-05,-1.151427594902689914e-05,-1.011757544050151145e-05
2.148420770000000175e+03,-2.774580046304523077e-06,3.304057721776480544e-05,-1.185825866676249421e-05,-7.204379248152927676e-06
2.150349340000000211e+03,-2.044781556645390722e-06,2.597137414666840226e-05,-1.016446437698288961e-05,-1.000262881790011098e-05
2.152277900000000045e+03,-1.264155118145741691e-06,3.917028393660548899e-05,-1.271259297358286696e-05,-1.155166499465276990e-05
2.154206470000000081e+03,-1.587440401106075158e-06,3.264991882851771146e-05,-1.063874533938259179e-05,-7.451607042321523406e-06
2.156135029999999915e+03,-1.149172489733143851e-06,3.283309270152107650e-05,-1.044627078535728151e-05,-8.357413017613146732e-06
2.158063599999999951e+03,-6.409085391226932854e-07,3.717201747608540072e-05,-1.227982252009153556e-05,-1.439383002315566804e-05
2.159992159999999785e+03,-1.274346446306112147e-06,2.772490432577207710e-05,-1.158424212290408580e-05,-1.795276878546794085e-05
2.161920729999999821e+03,-2.561208181569898658e-06,3.396405550180328289e-05,-1.145904321379256688e-05,-5.457526708980065986e-06
2.163849290000000110e+03,-1.754659586732947400e-06,3.313816695859352995e-05,-1.120704889998427775e-05,-8.740350798954190053e-06
2.165777849999999944e+03,-2.217207451970069305e-06,3.695157239459715993e-05,-1.193072868151235089e-05,-6.083882221033851761e-06
2.167706419999999980e+03,-1.503838638359073235e-06,3.059481246125526769e-05,-1.008280781503522421e-05,-7.414044463757214114e-06
2.169634979999999814e+03,-2.297985211088324034e-06,3.779505336545506693e-05,-1.046973254793955214e-05,1.590380174862142453e-06
2.171563549999999850e+03,-1.687793007119491471e-07,2.920320862767137381e-05,-9.155926084714195357e-06,-1.061406653003866205e-05
2.173492110000000139e+03,-6.542957232172863698e-07,2.891111851654843762e-05,-8.920275224218055795e-06,-7.711047355406682851e-06
2.175420680000000175e+03,-1.157912978817373692e-06,2.780045094016120346e-05,-8.741579129129634448e-06,-5.798746788388921910e-06
2.177349240000000009e+03,-1.519974693211232496e-06,3.740166400463183321e-05,-1.135353121699119834e-05,-6.165603260126749442e-06
2.179277810000000045e+03,-1.186819526571128810e-06,3.177132860785695373e-05,-9.361074594364563823e-06,-4.444455006916988569e-06
2.181206369999999879e+03,-1.401147039680490046e-06,3.471668799221339519e-05,-9.945255090121652382e-06,-3.137717793970790499e-06
2.183134930000000168e+03,-2.192448809544615440e-07,2.750451530849865411e-05,-7.974241463755039221e-06,-6.853756588665276611e-06
