wavenumber(cm^-1),k(x),k(y),k(z)
2.117563740000000053e+03,2.197095151697972537e-01,-2.079725816321216850e-02,7.102239696093205767e-02
2.119492310000000089e+03,2.428693928729070695e-01,-4.264432345623164061e-03,5.863839408763192595e-02
2.121420869999999923e+03,2.732794702452887581e-01,7.569684386545812854e-03,8.301683392356738744e-02
2.123349439999999959e+03,2.711933742711554185e-01,-5.919699950062337450e-03,8.019889528961504643e-02
2.125277999999999793e+03,2.212854482385617771e-01,-2.163381373630920285e-02,8.573084138481767980e-02
2.127206569999999829e+03,3.224956017227114669e-01,-3.612857138476344154e-02,8.589294846375189474e-02
2.129135130000000117e+03,2.957304858215277776e-01,1.793419582575202925e-02,7.832889027829889605e-02
2.131063689999999951e+03,2.585088217860119220e-01,2.856419034287768430e-02,7.734181567476076935e-02
2.132992259999999987e+03,2.597541584129188230e-01,4.082842979729419536e-02,7.947024880902503474e-02
2.134920819999999821e+03,2.543878602913235976e-01,3.928508771998658056e-02,7.538443097824194805e-02
2.136849389999999858e+03,2.803119580185343684e-01,6.046378939040072259e-02,7.541761435235577737e-02
2.138777950000000146e+03,2.754415923380534315e-01,1.401252801593529107e-02,7.690371651763493188e-02
2.140706520000000182e+03,2.841328069346599761e-01,4.403721153197710098e-02,7.410911236485925868e-02
2.142635080000000016e+03,2.825739428134320108e-01,2.322673264807262328e-02,6.878679268917919920e-02
2.144563650000000052e+03,2.979175370878917595e-01,4.569904892199428553e-02,7.674200636990669011e-02
2.146492209999999886e+03,2.886059594920648563e-01,4.114131892147198516e-02,6.095544319407423389e-02
2.148420770000000175e+03,3.001587732343603543e-01,6.541038218760074352e-02,6.803931965885269550e-02
2.150349340000000211e+03,2.571100911637449471e-01,4.978645483882897238e-02,6.520258276287245469e-02
2.152277900000000045e+03,3.151710145194603907e-01,3.010242486760773481e-02,5.869519309664356782e-02
2.154206470000000081e+03,2.793308758247059487e-01,3.814954733697637629e-02,4.987055877895999606e-02
2.156135029999999915e+03,2.587147724092689893e-01,2.738500344328759564e-02,4.757379887118028811e-02
2.158063599999999951e+03,3.128806019952338757e-01,1.528736435472270901e-02,6.268904167148413309e-02
2.159992159999999785e+03,2.951896429619398909e-01,2.951740818213391404e-02,8.206476870391006539e-02
2.161920729999999821e+03,2.992897891973026470e-01,6.071751694715049608e-02,5.660388432678307991e-02
2.163849290000000110e+03,2.864755086906977666e-01,4.143053012191985629e-02,5.708747720086563421e-02
2.165777849999999944e+03,3.168527867873640602e-01,5.293063881874368604e-02,5.405980606984130132e-02
2.167706419999999980e+03,2.668791976060820859e-01,3.559147814051137615e-02,4.762340074800743700e-02
2.169634979999999814e+03,2.803852815125852938e-01,5.521980071121703609e-02,2.943164037737484168e-02
2.171563549999999850e+03,2.437814493997246534e-01,4.054673625835522252e-03,4.041128350627361948e-02
2.173492110000000139e+03,2.385444076925723189e-01,1.532156580798392856e-02,3.698108684557615405e-02
2.175420680000000175e+03,2.237408520122624034e-01,2.710907341197694650e-02,3.938149443437014008e-02
2.177349240000000009e+03,2.982939323116426400e-01,3.572607966349774372e-02,4.525203257462111217e-02
2.179277810000000045e+03,2.502184657509203825e-01,2.791521404386717101e-02,3.438261833355194669e-02
2.181206369999999879e+03,2.689478838730215426e-01,3.312520912329341288e-02,3.315906193623014558e-02
2.183134930000000168e+03,2.150323270053920710e-01,5.192334877408197151e-03,2.852189768018509666e-02
2.185063500000000204e+03,2.459861154646993120e-01,1.384117952774386543e-03,3.967653709996454142e-02
2.186992060000000038e+03,2.028726748076023212e-01,-4.563553317691119646e-03,3.306380084897232036e-02
2.188920630000000074e+03,2.376042516269704086e-01,-7.242463120291604134e-03,3.822017809971445246e-02
2.190849189999999908e+03,1.961554142278444102e-01,1.761033795303143523e-02,4.168418753484810085e-02
2.192777759999999944e+03,2.387420928806129605e-01,4.276055953740369453e-02,4.293395936959596565e-02
2.194706319999999778e+03,1.758593317823028412e-01,3.646048790590509375e-02,5.070661156027073124e-02
2.196634880000000067e+03,1.684878742296571641e-01,4.936942663621135541e-02,4.313314632197376430e-02
2.198563450000000103e+03,1.570063369993343338e-01,2.051652247911913904e-02,3.759410822735252677e-02
2.200492009999999937e+03,2.037523086648753701e-01,4.238960208982380656e-02,2.598423750139437077e-02
2.202420579999999973e+03,1.837319677711289623e-01,1.828617357606150684e-02,3.651320453630744339e-02
2.204349139999999807e+03,1.832197758157814160e-01,4.404075442346125357e-02,3.932132739501954105e-02
2.206277709999999843e+03,2.226308869797732348e-01,4.534334946205968025e-02,5.911521366479913914e-02
2.208206270000000131e+03,1.730779553751616295e-01,3.968866778151348973e-02,5.403014615248807884e-02
2.210134840000000167e+03,2.289149760280634049e-01,8.904117618543899715e-02,5.722316233966712878e-02
2.212063400000000001e+03,2.192668956008512193e-01,2.458519171929035227e-02,7.063088404465470149e-02
2.213991959999999835e+03,1.924069496888742015e-01,5.344746618734572824e-02,6.998004065221907766e-02
2.215920529999999872e+03,2.251101973698368397e-01,5.053560313803473480e-02,8.285853075644297738e-02
2.217849090000000160e+03,1.508632330571813840e-01,7.281955948284110636e-02,6.425572928322462185e-02
2.219777660000000196e+03,2.185418183002548476e-01,1.035497726526053569e-01,7.867481434680842489e-02
2.221706220000000030e+03,1.810815566724289782e-01,8.809887287735371220e-02,6.266355742423983244e-02
2.223634790000000066e+03,1.473900438034209670e-01,7.833678804082681857e-02,7.012804213363557637e-02
2.225563349999999900e+03,1.858815182523297915e-01,7.795414405390475865e-02,6.421513411203641497e-02
2.227491919999999936e+03,1.223782034446537353e-01,7.903318709211547277e-02,5.622049254814058539e-02
2.229420480000000225e+03,1.123564289196650051e-01,5.762087990893901418e-02,5.301374731794046558e-02
2.231349040000000059e+03,1.305017262926775057e-01,5.494659333766573062e-02,5.941271658845384551e-02
2.233277610000000095e+03,1.249909679919094241e-01,5.441452432409634582e-02,5.704979048333727598e-02
2.235206169999999929e+03,8.180855222760884116e-02,8.562139810544997301e-03,5.150236992456283525e-02
2.237134739999999965e+03,1.024145264338433003e-01,6.009736968162818216e-02,4.488673676567646320e-02
2.239063299999999799e+03,1.130472806494043220e-01,6.165450006333186850e-02,4.835589787880227586e-02
2.240991869999999835e+03,9.081114274567345102e-02,8.632994074422911668e-02,6.629898785243190651e-02
2.242920430000000124e+03,1.264658115200961441e-01,9.018938172247618901e-02,7.008639600907237699e-02
2.244849000000000160e+03,1.633946331723294954e-01,1.354842051791550206e-01,6.487085752107504821e-02
2.246777559999999994e+03,1.452418215041922367e-01,1.498245512762986786e-01,6.661025722695523843e-02
2.248706119999999828e+03,1.490006799150354611e-01,1.342000421774251495e-01,7.343736871570342994e-02
2.250634689999999864e+03,1.448423595620567383e-01,1.244673618876563082e-01,9.035441354222548127e-02
2.252563250000000153e+03,1.132954281355320891e-01,9.411433098344176851e-02,9.403871839667789223e-02
2.254491820000000189e+03,6.955650116510732339e-02,9.926832360764255292e-02,9.758747892091752807e-02
2.256420380000000023e+03,9.285306538661010356e-02,8.715974790409181105e-02,9.674788240658556415e-02
2.258348950000000059e+03,1.530366635396640529e-01,1.139473154207109457e-01,8.867385735123063661e-02
2.260277509999999893e+03,1.374674556386016600e-01,1.185653293858637547e-01,7.967106968756394736e-02
2.262206079999999929e+03,1.095109529641894314e-01,1.136009217589750014e-01,8.729364006899233142e-02
2.264134640000000218e+03,7.011257267538667515e-02,9.482071176728994188e-02,9.369091841927007502e-02
2.266063200000000052e+03,9.107371223901257473e-02,1.272902435394820120e-01,6.718788055613546251e-02
2.267991770000000088e+03,6.907423510434822223e-02,1.264186010389763692e-01,8.564641555474719614e-02
2.269920329999999922e+03,1.339323260384855940e-01,1.341122938732149383e-01,9.501694659090857698e-02
2.271848899999999958e+03,1.106967081838136080e-01,1.074256621719194005e-01,9.581359976562736636e-02
2.273777459999999792e+03,1.162609720215812548e-01,1.038027876198141797e-01,1.029915335049254033e-01
2.275706029999999828e+03,6.092895986133495256e-02,8.862897692491782109e-02,1.229984180186281806e-01
2.277634590000000117e+03,8.740549402653753630e-02,9.664714953119528384e-02,1.118845411573271137e-01
2.279563160000000153e+03,1.267179167848472010e-01,1.014630116502978074e-01,1.400944079553373967e-01
2.281491719999999987e+03,8.922159392307840720e-02,1.086867271758007875e-01,1.448422331291402410e-01
2.283420279999999821e+03,1.251693055613979089e-01,1.629781358800262703e-01,1.738396437043409071e-01
2.285348849999999857e+03,1.371385208363798125e-01,1.323914524744599364e-01,1.661046274466795036e-01
2.287277410000000145e+03,9.067194704523283411e-02,1.455091715267250452e-01,1.660501839841380667e-01
2.289205980000000181e+03,1.233716690433650787e-01,1.209052706831020840e-01,1.756758832816721627e-01
2.291134540000000015e+03,1.321642965709115269e-01,1.932279442346361564e-01,1.564301195580936332e-01
2.293063110000000052e+03,1.435626343329465537e-01,1.611547924449709401e-01,1.721347059574146188e-01
2.294991669999999885e+03,9.815528393999604917e-02,1.260902898551012341e-01,1.855551120464324910e-01
2.296920239999999922e+03,1.343620575340185586e-01,1.591916082823971179e-01,1.971873101753183477e-01
2.298848800000000210e+03,1.166733632404919202e-01,1.432862871074101763e-01,1.894706818336372445e-01
2.300777360000000044e+03,8.412350419823445835e-02,1.346520484920071814e-01,2.037223818926137409e-01
2.302705930000000080e+03,1.243494562714866636e-01,1.793495493548414865e-01,2.051129854968405108e-01
2.304634489999999914e+03,1.367402613349918417e-01,1.686825747838406331e-01,2.169623063914927208e-01
2.306563059999999950e+03,1.122729139361317435e-01,1.559780872597092694e-01,2.316161528021805638e-01
2.308491619999999784e+03,8.887928321257242137e-02,1.674276204119900802e-01,2.108975158889228319e-01
2.310420189999999820e+03,8.696339380000804586e-02,1.567771856215453008e-01,2.086624549811645912e-01
2.312348750000000109e+03,8.239210456365543556e-02,2.279558866586983146e-01,1.924424400819132464e-01
2.314277320000000145e+03,8.622551525415812768e-02,2.334809938807812513e-01,2.411610259017843705e-01
2.316205879999999979e+03,8.076225442534930299e-02,2.641604463445208495e-01,2.502172248267084953e-01
2.318134439999999813e+03,6.278716695339610354e-02,1.991156152044348815e-01,2.354197040412673581e-01
2.320063009999999849e+03,7.296868452341788436e-02,2.056241969447813456e-01,2.421037420192944101e-01
2.321991570000000138e+03,1.005716782398382442e-01,1.949392610417124139e-01,2.246984707667910863e-01
2.323920140000000174e+03,9.504417127588560277e-02,1.958297403092134348e-01,2.256205714990355549e-01
2.325848700000000008e+03,6.378228982929429192e-02,2.112495438325288077e-01,2.023549333244864523e-01
2.327777270000000044e+03,-2.751093388337161067e-03,1.081972254332933814e-01,2.199987164394091310e-01
2.329705829999999878e+03,-4.783891383983394918e-02,5.901409013721076180e-02,1.994204930746111826e-01
2.331634399999999914e+03,-2.201458632743265309e-02,9.336552086738070244e-02,2.207143765272991942e-01
2.333562960000000203e+03,-1.717741297104116716e-02,1.203742535136147623e-01,2.103038501829218032e-01
2.335491520000000037e+03,2.294081443509037727e-02,1.396438537556698167e-01,2.577005731514860343e-01
2.337420090000000073e+03,-2.402133547454909403e-03,1.228456391186438373e-01,2.660172822585221142e-01
2.339348649999999907e+03,5.528551509304784756e-02,2.020892022223162998e-01,2.706388519715052787e-01
2.341277219999999943e+03,2.637130728707176575e-02,1.609323129233825589e-01,2.773958319819987417e-01
2.343205779999999777e+03,1.938169226313912058e-02,1.242069076205916250e-01,2.529059529990746458e-01
2.345134349999999813e+03,2.896649359502036919e-02,1.297313325840002696e-01,2.488160982162531676e-01
2.347062910000000102e+03,1.115874254546921490e-01,1.722644854254525015e-01,2.462152813402044838e-01
2.348991469999999936e+03,8.954477771503585593e-02,2.290753482850720890e-01,2.388714822298846074e-01
2.350920039999999972e+03,5.542185507562425589e-02,1.618735296077656871e-01,2.542187047297726488e-01
2.352848599999999806e+03,6.412130053439274446e-02,1.750616974352676158e-01,2.361706702043096795e-01
2.354777169999999842e+03,9.963278211873538570e-02,2.031502022709843758e-01,2.319427170398480065e-01
2.356705730000000131e+03,2.474267471820448122e-02,1.498717937338344686e-01,2.293665875576318958e-01
2.358634300000000167e+03,9.168788925231838305e-02,2.109422134910107771e-01,2.684828404045047079e-01
2.360562860000000001e+03,1.046811836275454433e-01,1.929092551426762059e-01,2.436373565879293157e-01
2.362491430000000037e+03,1.207375188845459663e-01,2.019115672580276410e-01,2.285456422675426480e-01
2.364419989999999871e+03,1.227651306417522209e-01,1.679872459462583012e-01,2.243172361153219496e-01
2.366348550000000159e+03,1.540968241665128524e-01,1.942475035796188687e-01,2.283351633974733119e-01
2.368277120000000195e+03,1.609330901313807682e-01,1.921626601418036928e-01,2.213599183635862888e-01
2.370205680000000029e+03,1.191389999050046500e-01,1.989026272815967167e-01,2.210784573150190724e-01
2.372134250000000065e+03,1.322439581588099600e-01,1.975218401984083494e-01,2.263473301902680923e-01
2.374062809999999899e+03,1.168062520107709112e-01,2.161244049622422503e-01,2.167172561215051640e-01
2.375991379999999936e+03,1.365204478799667276e-01,2.183929990984131708e-01,2.142838221047393688e-01
2.377919940000000224e+03,1.452279820099441621e-01,2.109215175295184597e-01,1.763188062778746901e-01
2.379848509999999806e+03,1.407305319446655045e-01,2.053666260385539899e-01,1.993451830247767731e-01
2.381777070000000094e+03,1.551430682395973371e-01,2.218732377411993806e-01,2.120050953999123300e-01
2.383705629999999928e+03,1.280267312149015180e-01,2.824307809193463692e-01,2.251499268905758355e-01
2.385634199999999964e+03,1.558036726809758910e-01,2.513883578219857085e-01,2.027106797540277339e-01
2.387562759999999798e+03,1.728033815891154013e-01,2.371295975555539060e-01,1.979214963990199028e-01
2.389491329999999834e+03,1.303597536821597680e-01,2.323577303172807695e-01,2.130360177150937562e-01
2.391419890000000123e+03,1.589202723413433160e-01,2.424304870780853438e-01,2.070924887373125356e-01
2.393348460000000159e+03,1.421538889520023718e-01,2.598795315644125137e-01,2.129199660708774589e-01
2.395277019999999993e+03,1.224607511347915317e-01,2.477915966952355942e-01,1.854846401346821050e-01
2.397205590000000029e+03,1.619200884833252863e-01,2.682931141383546048e-01,1.909551603164137967e-01
2.399134149999999863e+03,1.389640728119810043e-01,2.463950422570211629e-01,1.959098375774263878e-01
2.401062710000000152e+03,1.460345367274445971e-01,2.772570494255063855e-01,2.078683772461019097e-01
2.402991280000000188e+03,1.772687334425442907e-01,2.431922372522919151e-01,2.120928608747500166e-01
2.404919840000000022e+03,1.328864624882448164e-01,2.827897197584844924e-01,2.077229900324431278e-01
2.406848410000000058e+03,1.254960671506062664e-01,2.856470866048922974e-01,2.029990558262895761e-01
2.408776969999999892e+03,1.231239100181875934e-01,3.152050637241138875e-01,1.775596552144501905e-01
2.410705539999999928e+03,1.156089335206616359e-01,2.590637133233715250e-01,1.727116111679472266e-01
2.412634100000000217e+03,1.768115783600346935e-01,2.874154774473792195e-01,1.843771140200003156e-01
2.414562669999999798e+03,1.647217430531086324e-01,2.904198254533173484e-01,1.914986164038788574e-01
2.416491230000000087e+03,1.551274486739573633e-01,2.768325046766157427e-01,1.919149701487734838e-01
2.418419789999999921e+03,1.387012189193284339e-01,2.599793869593043372e-01,1.769954978933516165e-01
2.420348359999999957e+03,1.219849838231015088e-01,2.322444166263984977e-01,1.702823584868593809e-01
2.422276919999999791e+03,1.622504950574912286e-01,2.695547143142331681e-01,1.835666138452516361e-01
2.424205489999999827e+03,1.492726929681774395e-01,2.145640002565974147e-01,2.035284811552869333e-01
2.426134050000000116e+03,1.839938503550893334e-01,2.565446681957389563e-01,1.744838066843643065e-01
2.428062620000000152e+03,1.426436342967987991e-01,2.402948951030936253e-01,1.765213799408877626e-01
2.429991179999999986e+03,1.935577146799905834e-01,2.421494122869935761e-01,1.854324099389889069e-01
2.431919750000000022e+03,1.575711563791845904e-01,2.265116662586855734e-01,1.968795025248907538e-01
2.433848309999999856e+03,1.974989475785075554e-01,2.502842020966909997e-01,1.646490652400157406e-01
2.435776870000000145e+03,1.709808715204302887e-01,2.324772890263203107e-01,1.726289739069612195e-01
2.437705440000000181e+03,1.597773978701734765e-01,2.523660524125584947e-01,1.739177418139075393e-01
2.439634000000000015e+03,1.586598911193870809e-01,2.387463631729661862e-01,1.729845774934876679e-01
2.441562570000000051e+03,1.406242148958840588e-01,2.310556493925731703e-01,1.795049298966567841e-01
2.443491129999999885e+03,1.683964105466522476e-01,2.335877194195618844e-01,1.766115754711799213e-01
2.445419699999999921e+03,2.185814415452551618e-01,2.659538580792029094e-01,1.940887186425940547e-01
2.447348260000000209e+03,2.038573116535662977e-01,2.717885846320369225e-01,1.810071456655654998e-01
2.449276829999999791e+03,2.061510205676196361e-01,2.686221041019857814e-01,1.808413810104546882e-01
2.451205390000000079e+03,1.543448815398331120e-01,2.543620569476295890e-01,1.798065525904684048e-01
2.453133949999999913e+03,1.573485875823908975e-01,2.441217949251441033e-01,1.949540515152536901e-01
2.455062519999999950e+03,1.848124475973526859e-01,2.684352680110607681e-01,1.894911299764645007e-01
2.456991079999999783e+03,1.412427685469104244e-01,3.078144029204046839e-01,1.893162509955341744e-01
2.458919649999999820e+03,1.481721620308714682e-01,3.073722439296049935e-01,2.041156219898021262e-01
2.460848210000000108e+03,1.493083391964287465e-01,2.696263356566194758e-01,1.713855326479322982e-01
2.462776780000000144e+03,1.358544140531733613e-01,2.736928579885632984e-01,1.801809990824018437e-01
2.464705339999999978e+03,1.521560989487530380e-01,2.646805843914601941e-01,1.832658107721143459e-01
2.466633910000000014e+03,1.772399160591246470e-01,2.922835625048558761e-01,1.849873176292605725e-01
2.468562469999999848e+03,1.404018486038214331e-01,2.719839591940038659e-01,1.939110644035927922e-01
2.470491030000000137e+03,1.545576009742740953e-01,3.276800760654946520e-01,1.971913737942803391e-01
2.472419600000000173e+03,1.103210678729671795e-01,3.035743380389803181e-01,2.042302623922745142e-01
2.474348160000000007e+03,1.691914035983824172e-01,3.029852182045545406e-01,2.107244006990344753e-01
2.476276730000000043e+03,1.235179272200251227e-01,3.149855645000810278e-01,2.084617942399953905e-01
2.478205289999999877e+03,1.743958727824060084e-01,2.790416736968694966e-01,2.093238666758266697e-01
2.480133859999999913e+03,1.625985845302454491e-01,2.871009036060188646e-01,2.069225519102583788e-01
2.482062420000000202e+03,1.860684146818773199e-01,3.430246339924755694e-01,2.209565094991623180e-01
2.483990980000000036e+03,2.060393881343639821e-01,3.623813336248145611e-01,2.121161529516178146e-01
2.485919550000000072e+03,1.368705768962237002e-01,3.604765998295882956e-01,2.079368134593150841e-01
2.487848109999999906e+03,1.759742723864339831e-01,3.508120148761965651e-01,2.006997348176035034e-01
2.489776679999999942e+03,1.715547589284313890e-01,3.340393540967990793e-01,1.838168567724987879e-01
2.491705239999999776e+03,1.643512602127707722e-01,3.390326387248454032e-01,1.786947854943324587e-01
2.493633809999999812e+03,1.743947542078138901e-01,3.459081613041514736e-01,2.061478728088486645e-01
2.495562370000000101e+03,1.663082872356433373e-01,3.687462527180071503e-01,1.819248891171026949e-01
2.497490940000000137e+03,1.734600678594441781e-01,3.662716786927858736e-01,1.584550487826504317e-01
2.499419499999999971e+03,1.844308103687269662e-01,3.959302203469355352e-01,1.837299730075006576e-01
2.501348059999999805e+03,1.782515316114897386e-01,3.832981678790203794e-01,1.650312827011362060e-01
2.503276629999999841e+03,1.709071479247566971e-01,3.668474252039280459e-01,1.604451643205707934e-01
2.505205190000000130e+03,1.525601360729258449e-01,3.574055666632248163e-01,1.602116948209190983e-01
2.507133760000000166e+03,1.470321947909476179e-01,3.826905313914796825e-01,1.469824630844108471e-01
2.509062320000000000e+03,1.863605390063854950e-01,3.776265886261654381e-01,1.503830499767916384e-01
2.510990890000000036e+03,1.882451072142730941e-01,3.787973919455959737e-01,1.524930664758613885e-01
2.512919449999999870e+03,1.567502870263866310e-01,3.844392480251523359e-01,1.436966475753312100e-01
2.514848019999999906e+03,1.367258367066723213e-01,4.161039209003250527e-01,1.512114208640905344e-01
2.516776580000000195e+03,1.987885538195666435e-01,3.731732064906238544e-01,1.320524147493596645e-01
2.518705140000000029e+03,1.945014198735280642e-01,3.618688163442758676e-01,1.363365027089160075e-01
2.520633710000000065e+03,1.404393182917396676e-01,3.459988533210824890e-01,1.373728678931339653e-01
2.522562269999999899e+03,1.789250733511851266e-01,3.261228606437748812e-01,1.210483296836836753e-01
2.524490839999999935e+03,1.323344185862779243e-01,3.423041671948137132e-01,1.153218662918993193e-01
2.526419400000000223e+03,1.032955881813771293e-01,2.953826116396151003e-01,1.099791524192018921e-01
2.528347969999999805e+03,1.501627239940002689e-01,3.008811287408657553e-01,1.059630166375379323e-01
2.530276530000000093e+03,1.540459271306558187e-01,2.650731115217629941e-01,1.074466632914101855e-01
2.532205100000000130e+03,1.591825148930483547e-01,3.428225513356756848e-01,1.067759123105487817e-01
2.534133659999999963e+03,1.617829685614145252e-01,3.122511329163393246e-01,1.050114690887534452e-01
2.536062219999999797e+03,1.066198914683872401e-01,3.006460245277550736e-01,1.162551749577157706e-01
2.537990789999999834e+03,9.638220037255862405e-02,2.693225140632662384e-01,1.026569620198596877e-01
2.539919350000000122e+03,1.291474675758395585e-01,2.739016896921379618e-01,9.692194006740825762e-02
2.541847920000000158e+03,1.434863274925756160e-01,2.647133446091734510e-01,9.766675188459168766e-02
2.543776479999999992e+03,1.275796578782924517e-01,2.822910625029197429e-01,9.476269445014606774e-02
2.545705050000000028e+03,1.670100778071269554e-01,3.034524199466671623e-01,8.909742370750944884e-02
2.547633609999999862e+03,1.606862809679291682e-01,2.613234103445655765e-01,1.097433800716790947e-01
2.549562179999999898e+03,2.202253639990166267e-01,3.284538426953598211e-01,9.698863639303981210e-02
2.551490740000000187e+03,1.916820569013298892e-01,2.530825752061078293e-01,9.387349905835978836e-02
2.553419300000000021e+03,2.008103601829021867e-01,2.676380122929631900e-01,8.828151759976585189e-02
2.555347870000000057e+03,1.330976862990695120e-01,3.275081053807017972e-01,1.000319449023369667e-01
2.557276429999999891e+03,1.434067251136155186e-01,2.607814575428150650e-01,9.119930929230865568e-02
2.559204999999999927e+03,8.417674637673169813e-02,2.308591795618755715e-01,9.499758448098176433e-02
2.561133560000000216e+03,2.139885355578964587e-01,2.748150448300170079e-01,9.037556526876625029e-02
2.563062129999999797e+03,1.702519084830853291e-01,2.594172536874780888e-01,8.847861289202718638e-02
2.564990690000000086e+03,1.632707573916319654e-01,2.690800521513577737e-01,9.752159703474294616e-02
2.566919260000000122e+03,1.158536977944051305e-01,2.253021223555569663e-01,9.398256907656632464e-02
2.568847819999999956e+03,1.061756206882734088e-01,2.309492490261718101e-01,9.520893333781564605e-02
2.570776379999999790e+03,8.827548508998053767e-02,2.243063739623646635e-01,9.491813121238242001e-02
2.572704949999999826e+03,9.305302036157421519e-02,2.408701996356287234e-01,9.209889588687343587e-02
2.574633510000000115e+03,1.274440536896893073e-01,2.278138419646976998e-01,8.400019653181776957e-02
2.576562080000000151e+03,1.204029430742210999e-01,2.365549300635573504e-01,9.720159709784137458e-02
2.578490639999999985e+03,1.155122977510817245e-01,2.648831916489336469e-01,9.507138651151464392e-02
2.580419210000000021e+03,1.093545611030218995e-01,2.227601069363006892e-01,8.481839387527169427e-02
2.582347769999999855e+03,7.767216508128450825e-02,2.089616576424604966e-01,7.188107482279984528e-02
2.584276339999999891e+03,9.144812330291859914e-02,2.058789590609139131e-01,7.253072106431779353e-02
2.586204900000000180e+03,6.804925846741997908e-02,2.269436125525286230e-01,7.105510041369338115e-02
2.588133460000000014e+03,9.861660036377886684e-02,2.383540771706527950e-01,5.732296635305876575e-02
2.590062030000000050e+03,6.770912101234281832e-02,2.164701683014713662e-01,5.999746491075204358e-02
2.591990589999999884e+03,4.447415056066434530e-02,2.213409583047596940e-01,5.293954994833082600e-02
2.593919159999999920e+03,-1.763768966120501588e-02,2.045633120819093376e-01,6.923743963525100242e-02
2.595847720000000209e+03,5.062394455969843055e-02,2.237577445423760691e-01,6.163849040261358547e-02
2.597776289999999790e+03,7.121480138552893635e-02,2.107913801179574498e-01,5.605679571562499630e-02
2.599704850000000079e+03,7.456720602868083247e-02,2.024472735409301727e-01,6.034077276424283653e-02
2.601633420000000115e+03,7.076235625280379027e-02,2.156681393586869222e-01,7.188944423736633171e-02
2.603561979999999949e+03,1.107958805304346261e-01,2.337201527057661266e-01,6.920707566112294096e-02
2.605490539999999783e+03,1.021532632616107134e-01,2.439051741834903642e-01,5.951436030119001963e-02
2.607419109999999819e+03,1.002011177746879866e-01,2.186774564249220343e-01,6.272856152953559805e-02
2.609347670000000107e+03,1.118259155028169527e-01,2.336647821591030794e-01,6.022731676994830946e-02
2.611276240000000143e+03,1.172304871242586533e-01,2.339639719509702120e-01,6.362239835111532793e-02
2.613204799999999977e+03,1.062507271314730301e-01,2.384213845640731355e-01,7.573745923551178372e-02
2.615133370000000014e+03,1.685809869307639819e-01,2.546738509984934895e-01,7.609531572839503544e-02
2.617061929999999847e+03,2.623363951408467232e-01,2.785342274503738169e-01,7.455901955188323771e-02
2.618990490000000136e+03,2.375919925079111872e-01,2.996119183080028781e-01,8.610899500218444080e-02
2.620919060000000172e+03,2.600478316029173897e-01,2.843132481198474282e-01,8.344052450107122820e-02
2.622847620000000006e+03,2.830612873519217643e-01,3.181595130208009770e-01,8.139126645028768592e-02
2.624776190000000042e+03,2.244869681464454481e-01,2.502141512115276800e-01,8.068243432387660341e-02
2.626704749999999876e+03,1.850695295377690619e-01,2.463928365437647594e-01,6.539156148060293328e-02
2.628633319999999912e+03,1.826622847598655119e-01,2.235304022457346163e-01,5.794155204780710583e-02
2.630561880000000201e+03,1.742482157503619788e-01,2.334112202744700326e-01,5.677133213740814810e-02
2.632490449999999782e+03,1.137795409590166423e-01,2.193639992949251993e-01,5.384351685414848904e-02
2.634419010000000071e+03,1.112753750070120812e-01,2.472958423366821423e-01,5.026945944543116662e-02
2.636347569999999905e+03,7.643075171581738270e-02,2.059281465218004148e-01,4.496773413245751944e-02
2.638276139999999941e+03,8.708509124540146640e-02,1.926819335147672563e-01,3.328968720077080806e-02
2.640204699999999775e+03,4.907570604744846549e-02,2.020580817638131521e-01,4.408923435423382081e-02
2.642133269999999811e+03,4.563585843193816716e-02,1.867407109836509427e-01,4.784724911522012653e-02
2.644061830000000100e+03,2.841471725030033854e-02,1.709770929799403205e-01,4.180172617576755761e-02
2.645990400000000136e+03,1.282671273267061395e-02,1.561691520279990253e-01,4.003772702757604773e-02
2.647918959999999970e+03,1.432096062307835517e-02,1.543253833135079800e-01,3.488262912347722677e-02
2.649847530000000006e+03,3.341849707651450146e-02,1.421456770526099422e-01,3.483342026347174825e-02
2.651776089999999840e+03,3.503688571926027312e-02,1.471530964933458474e-01,2.673146652940766935e-02
2.653704650000000129e+03,5.382777368912690374e-02,1.549251696412423107e-01,2.642505532767839768e-02
2.655633220000000165e+03,4.689223925400270304e-02,1.455037142739898925e-01,2.917675495233247943e-02
2.657561779999999999e+03,5.294901162002522282e-02,1.640965503876846976e-01,2.148501421228552616e-02
2.659490350000000035e+03,9.312161863907920251e-03,1.512309780062490172e-01,3.034428913646769824e-02
2.661418909999999869e+03,-6.579749553539476596e-03,1.759416929538605012e-01,3.437102989158292987e-02
2.663347479999999905e+03,4.563550303431136018e-02,2.239103797060483236e-01,2.407232246907820353e-02
2.665276040000000194e+03,1.394330940639357426e-02,2.479123714337094775e-01,3.508234067456444949e-02
2.667204609999999775e+03,-7.975009571166136874e-03,2.001440762694391973e-01,3.699076644783672041e-02
2.669133170000000064e+03,2.402190694418298699e-03,2.100368137847369865e-01,4.469773884528074892e-02
2.671061729999999898e+03,1.388036258296980290e-02,2.458493221245600935e-01,4.225961870164961914e-02
2.672990299999999934e+03,8.000421067490364607e-03,2.665660032068489782e-01,3.528490596471951096e-02
2.674918860000000222e+03,8.711811653207432449e-03,2.013603711890791514e-01,3.618579242622065040e-02
